Time[ms];pwmL[us];curL[mA];volL[mV];pwmR[us];curR[mA];volR[mV];strini[uint10]
482008;0;21;7424;0;21;7416;5
482062;0;21;7424;0;21;7416;6
482116;0;21;7424;0;21;7416;6
482170;0;21;7424;0;21;7416;6
482224;0;21;7424;0;21;7416;6
482278;0;21;7424;0;21;7416;6
482332;0;21;7424;0;21;7416;5
482386;0;21;7424;0;21;7416;5
482441;0;21;7424;0;21;7416;5
482495;0;21;7424;0;21;7416;5
482548;0;21;7424;0;21;7416;5
482613;0;21;7424;0;21;7416;5
482671;0;21;7424;0;21;7416;6
482724;0;21;7424;0;21;7416;5
482779;0;21;7424;0;21;7416;6
482833;0;21;7424;0;21;7416;6
482887;0;21;7424;0;21;7416;5
482941;0;21;7424;0;21;7416;6
482996;0;21;7424;0;21;7416;5
483049;0;21;7424;0;21;7416;6
483103;0;21;7424;0;21;7416;6
483158;0;21;7424;0;21;7416;6
483212;0;21;7424;0;21;7416;5
483266;0;21;7424;0;21;7416;6
483320;0;21;7424;0;21;7416;6
483375;0;21;7424;0;21;7416;5
483428;0;21;7424;0;21;7416;6
483482;0;21;7424;0;21;7416;6
483539;0;21;7424;0;21;7416;6
483593;0;21;7424;0;21;7416;6
483647;0;21;7424;0;21;7416;5
483701;0;21;7424;0;21;7416;6
483756;0;21;7424;0;21;7416;6
483810;0;21;7424;0;21;7416;6
483864;0;21;7424;0;21;7416;5
483918;0;21;7424;0;21;7416;5
483972;0;21;7424;0;21;7416;5
484026;0;21;7424;0;21;7416;6
484080;0;21;7424;0;21;7416;5
484134;0;21;7424;0;21;7416;5
484189;0;21;7424;0;21;7416;6
484243;0;21;7424;0;21;7416;5
484296;0;21;7424;0;21;7416;5
484350;0;21;7424;0;21;7416;5
484405;0;21;7424;0;21;7416;6
484462;0;21;7424;0;21;7416;6
484515;0;21;7424;0;21;7416;5
484570;0;21;7424;0;21;7416;5
484624;0;21;7424;0;21;7416;5
484678;0;21;7424;0;21;7416;5
484732;0;21;7424;0;21;7416;5
484787;0;21;7424;0;21;7416;6
484840;0;21;7424;0;21;7416;5
484894;0;21;7424;0;21;7416;5
484948;0;21;7424;0;21;7416;5
485003;0;21;7424;0;21;7416;6
485057;0;21;7424;0;21;7416;5
485111;0;21;7424;0;21;7416;5
485165;0;21;7424;0;21;7416;5
485219;0;21;7424;0;21;7416;5
485273;0;21;7424;0;21;7416;5
485327;0;21;7424;0;21;7416;5
485384;0;21;7424;0;21;7416;6
485438;0;21;7424;0;21;7416;6
485492;0;21;7424;0;21;7416;6
485547;0;21;7424;0;21;7416;6
485601;0;21;7424;0;21;7416;5
485655;0;21;7424;0;21;7416;6
485708;0;21;7424;0;21;7416;6
485763;0;21;7424;0;21;7416;5
485817;0;21;7424;0;21;7416;6
485871;0;21;7424;0;21;7416;5
485925;0;21;7424;0;21;7416;5
485980;0;21;7424;0;21;7416;6
486033;0;21;7424;0;21;7416;6
486087;0;21;7424;0;21;7416;6
486141;0;21;7424;0;21;7416;6
486196;0;21;7424;0;21;7416;6
486250;0;21;7424;0;21;7416;6
486315;0;21;7424;0;21;7416;6
486368;0;21;7424;0;21;7416;6
486422;0;21;7424;0;21;7416;6
486476;0;21;7424;0;21;7416;6
486531;0;21;7424;0;21;7416;6
486585;0;21;7424;0;21;7416;6
486639;0;21;7424;0;21;7416;6
486693;0;21;7424;0;21;7416;7
486747;0;21;7424;0;21;7416;6
486801;0;21;7424;0;21;7416;6
486855;0;21;7424;0;21;7416;7
486909;0;21;7424;0;21;7416;7
486964;0;21;7424;0;21;7416;7
487018;0;21;7424;0;21;7416;6
487071;0;21;7424;0;21;7416;6
487126;0;21;7424;0;21;7416;6
487180;0;21;7424;0;21;7416;6
487236;0;21;7424;0;21;7416;6
487290;0;21;7424;0;21;7416;6
487345;0;21;7424;0;21;7416;7
487399;0;21;7424;0;21;7416;7
487453;0;21;7424;0;21;7416;7
487507;0;21;7424;0;21;7416;6
487561;0;21;7424;0;21;7416;6
487615;0;21;7424;0;21;7416;6
487669;0;21;7424;0;21;7416;6
487724;0;21;7424;0;21;7416;6
487778;0;21;7424;0;21;7416;6
487832;0;21;7424;0;21;7416;6
487885;0;21;7424;0;21;7416;6
487940;0;21;7424;0;21;7416;6
487994;0;21;7424;0;21;7416;6
488048;0;21;7424;0;21;7416;6
488110;0;21;7424;0;21;7416;6
488172;0;21;7424;0;21;7416;6
488226;0;21;7424;0;21;7416;6
488281;0;21;7424;0;21;7416;6
488335;0;21;7424;0;21;7416;6
488388;0;21;7424;0;21;7416;6
488442;0;21;7424;0;21;7416;7
488497;0;21;7424;0;21;7416;6
488551;0;21;7424;0;21;7416;6
488605;0;21;7424;0;21;7416;6
488659;0;21;7424;0;21;7416;6
488713;0;21;7424;0;21;7416;6
488767;0;21;7424;0;21;7416;6
488821;0;21;7424;0;21;7416;6
488876;0;21;7424;0;21;7416;6
488930;0;21;7424;0;21;7416;6
488984;0;21;7424;0;21;7416;7
489038;0;21;7424;0;21;7416;6
489092;0;21;7424;0;21;7416;6
489149;0;21;7424;0;21;7416;7
489203;0;21;7424;0;21;7416;6
489256;0;21;7424;0;21;7416;7
489311;0;21;7424;0;21;7416;6
489365;0;21;7424;0;21;7416;6
489419;0;21;7424;0;21;7416;6
489474;0;21;7424;0;21;7416;7
489528;0;21;7424;0;21;7416;6
489581;0;21;7424;0;21;7416;6
489635;0;21;7424;0;21;7416;6
489690;0;21;7424;0;21;7416;6
489744;0;21;7424;0;21;7416;6
489798;0;21;7424;0;21;7416;6
489852;0;21;7424;0;21;7416;6
489907;0;21;7424;0;21;7416;6
489960;0;21;7424;0;21;7416;6
490014;0;21;7424;0;21;7416;6
490072;0;21;7424;0;21;7416;6
490125;0;21;7424;0;21;7416;6
490179;0;21;7424;0;21;7416;6
490233;0;21;7424;0;21;7416;6
490288;0;21;7424;0;21;7416;6
490342;0;21;7424;0;21;7416;6
490396;0;21;7424;0;21;7416;6
490450;0;21;7424;0;21;7416;6
490504;0;21;7424;0;21;7416;6
490558;0;21;7424;0;21;7416;6
490612;0;21;7424;0;21;7416;6
490667;0;21;7424;0;21;7416;6
490721;0;21;7424;0;21;7416;6
490775;0;21;7424;0;21;7416;6
490828;0;21;7424;0;21;7416;6
490883;0;21;7424;0;21;7416;7
490937;0;21;7424;0;21;7416;6
490994;0;21;7424;0;21;7416;6
491047;0;21;7424;0;21;7416;7
491102;0;21;7424;0;21;7416;7
491156;0;21;7424;0;21;7416;7
491210;0;21;7424;0;21;7416;6
491265;0;21;7424;0;21;7416;6
491319;0;21;7424;0;21;7416;7
491372;0;21;7424;0;21;7416;6
491426;0;21;7424;0;21;7416;6
491481;0;21;7424;0;21;7416;7
491535;0;21;7424;0;21;7416;6
491589;0;21;7424;0;21;7416;6
491643;0;21;7424;0;21;7416;6
491697;0;21;7424;0;21;7416;6
491751;0;21;7424;0;21;7416;6
491805;0;21;7424;0;21;7416;6
491859;0;21;7424;0;21;7416;6
491916;0;21;7424;0;21;7416;7
491970;0;21;7424;0;21;7416;7
492024;0;21;7424;0;21;7416;6
492079;0;21;7424;0;21;7416;6
492133;0;21;7424;0;21;7416;6
492187;0;21;7424;0;21;7416;6
492240;0;21;7424;0;21;7416;6
492295;0;21;7424;0;21;7416;6
492349;0;21;7424;0;21;7416;6
492403;0;21;7424;0;21;7416;6
492457;0;21;7424;0;21;7416;6
492512;0;21;7424;0;21;7416;6
492566;0;21;7424;0;21;7416;6
492619;0;21;7424;0;21;7416;6
492674;0;21;7424;0;21;7416;6
492728;0;21;7424;0;21;7416;5
492782;0;21;7424;0;21;7416;6
492838;0;21;7424;0;21;7416;11
492893;0;21;7424;0;21;7416;11
492947;0;21;7424;0;21;7416;5
493001;0;21;7424;0;21;7416;5
493056;0;21;7424;0;21;7416;10
493110;0;21;7424;0;21;7416;10
493163;0;21;7424;0;21;7416;5
493217;0;21;7424;0;21;7416;6
493272;0;21;7424;0;21;7416;5
493326;0;21;7424;0;21;7416;5
493380;0;21;7424;0;21;7416;6
493434;0;21;7424;0;21;7416;5
493488;0;21;7424;0;21;7416;5
493542;0;21;7424;0;21;7416;10
493603;0;21;7424;0;21;7416;5
493662;0;21;7424;0;21;7416;6
493716;0;21;7424;0;21;7416;17
493772;0;21;7424;0;21;7416;17
493827;0;21;7424;0;21;7416;6
493881;0;21;7424;0;21;7416;5
493935;0;21;7424;0;21;7416;17
493988;0;21;7424;0;21;7416;17
494043;0;21;7424;0;21;7416;6
494097;0;21;7424;0;21;7416;5
494151;0;21;7424;0;21;7416;10
494205;0;21;7424;0;21;7416;10
494260;0;21;7424;0;21;7416;6
494313;0;21;7424;0;21;7416;5
494367;0;21;7424;0;21;7416;10
494422;0;21;7424;0;21;7416;11
494476;0;21;7424;0;21;7416;6
494530;0;21;7424;0;21;7416;5
494584;0;21;7424;0;21;7416;6
494641;0;21;7424;0;21;7416;5
494695;0;21;7424;0;21;7416;5
494749;0;21;7424;0;21;7416;6
494802;0;21;7424;0;21;7416;5
494857;0;21;7424;0;21;7416;9
494911;0;21;7424;0;21;7416;5
494965;0;21;7424;0;21;7416;5
495020;0;21;7424;0;21;7416;16
495074;0;21;7424;0;21;7416;17
495128;0;21;7424;0;21;7416;6
495181;0;21;7424;0;21;7416;6
495236;0;21;7424;0;21;7416;16
495290;0;21;7424;0;21;7416;17
495344;0;21;7424;0;21;7416;6
495398;0;21;7424;0;21;7416;5
495453;0;21;7424;0;21;7416;10
495506;0;21;7424;0;21;7416;10
495563;0;21;7424;0;21;7416;6
495618;0;21;7424;0;21;7416;6
495672;0;21;7424;0;21;7416;10
495725;0;21;7424;0;21;7416;10
495779;0;21;7424;0;21;7416;6
495834;0;21;7424;0;21;7416;5
495888;0;21;7424;0;21;7416;6
495942;0;21;7424;0;21;7416;6
495996;0;21;7424;0;21;7416;6
496050;0;21;7424;0;21;7416;5
496104;0;21;7424;0;21;7416;5
496158;0;21;7424;0;21;7416;5
496212;0;21;7424;0;21;7416;5
496267;0;21;7424;0;21;7416;6
496321;0;21;7424;0;21;7416;6
496375;0;21;7424;0;21;7416;5
496429;0;21;7424;0;21;7416;6
496486;0;21;7424;0;21;7416;6
496540;0;21;7424;0;21;7416;5
496594;0;21;7424;0;21;7416;5
496648;0;21;7424;0;21;7416;5
496702;0;21;7424;0;21;7416;6
496756;0;21;7424;0;21;7416;6
496811;0;21;7424;0;21;7416;6
496865;0;21;7424;0;21;7416;5
496919;0;21;7424;0;21;7416;6
496972;0;21;7424;0;21;7416;5
497027;0;21;7424;0;21;7416;6
497081;0;21;7424;0;21;7416;5
497135;0;21;7424;0;21;7416;6
497189;0;21;7424;0;21;7416;5
497244;0;21;7424;0;21;7416;5
497297;0;21;7424;1384;21;7416;6
497347;1612;21;7424;1384;21;7416;6
497397;1612;23;7392;1384;20;7416;6
497447;1608;22;7408;1384;20;7416;5
497497;1612;22;7416;1380;20;7416;6
497547;1612;22;7416;1388;20;7416;6
497597;1612;21;7424;1384;20;7416;14
497647;1612;21;7424;1388;20;7416;14
497697;1612;21;7424;1388;20;7416;14
497747;1612;21;7424;1384;20;7416;14
497797;1612;21;7424;1388;20;7416;15
497847;1608;21;7424;1388;20;7416;15
497897;1616;21;7424;1384;20;7416;14
497947;1608;21;7424;1384;20;7416;15
497997;1612;21;7424;1384;20;7416;12
498048;1612;21;7424;1388;20;7416;6
498098;1612;21;7424;1388;20;7416;6
498148;1612;21;7424;1388;20;7416;5
498198;1612;21;7424;1388;20;7416;8
498248;1616;21;7424;1388;20;7416;19
498298;1612;21;7424;1384;20;7416;19
498348;1608;21;7424;1388;20;7416;18
498398;1608;21;7424;1388;20;7416;19
498448;1612;21;7424;1388;20;7416;19
498498;1612;21;7424;1388;20;7416;19
498548;1608;21;7424;1384;20;7416;19
498598;1612;21;7424;1384;20;7416;19
498648;1616;21;7424;1384;20;7416;19
498698;1616;21;7424;1388;20;7416;19
498748;1612;21;7424;1388;20;7416;5
498798;1612;21;7424;1384;20;7416;5
498848;1612;21;7424;1392;20;7416;6
498898;1612;21;7424;1384;20;7416;5
498948;1612;21;7424;1388;20;7416;6
498998;1616;21;7424;1388;20;7416;6
499048;1608;28;7424;1388;20;7416;6
499098;1612;25;7424;1388;20;7416;6
499148;1612;23;7424;1384;20;7416;6
499198;1612;22;7424;1388;20;7416;6
499248;1612;22;7424;1384;20;7416;5
499298;1616;22;7424;1384;20;7416;6
499348;1616;21;7424;1384;20;7416;6
499398;1612;21;7424;1384;20;7416;6
499448;1612;21;7424;1388;20;7416;6
499499;1612;21;7424;1388;20;7416;6
499549;1616;21;7424;1384;20;7416;6
499599;1612;21;7424;1384;20;7416;5
499649;1612;21;7424;1388;20;7416;5
499699;1608;21;7424;1388;20;7416;6
499749;1612;21;7424;1388;20;7416;5
499799;1616;21;7424;1384;20;7416;6
499849;1612;21;7424;1384;20;7416;5
499899;1612;21;7424;1384;20;7416;5
499949;1616;21;7424;1384;20;7416;6
499999;1616;21;7424;1384;20;7416;6
500049;1612;21;7424;1384;20;7416;6
500099;1608;21;7424;1384;20;7416;5
500149;1612;21;7424;1384;20;7416;6
500199;1612;21;7424;1388;20;7416;6
500249;1608;21;7424;1388;20;7416;5
500299;1612;21;7424;1388;20;7416;6
500349;1612;21;7424;1380;20;7416;5
500399;1616;21;7424;1384;20;7416;5
500449;1612;21;7424;1388;20;7416;6
500499;1616;21;7424;1388;20;7416;6
500549;1612;21;7424;1384;20;7416;5
500599;1616;21;7424;1384;20;7416;5
500649;1616;21;7424;1384;20;7416;6
500699;1612;21;7424;1384;20;7416;5
500749;1612;21;7424;1384;20;7416;6
500799;1612;21;7424;1384;20;7416;6
500849;1612;21;7424;1384;20;7416;6
500899;1616;21;7424;1388;20;7416;6
500950;1612;21;7424;1384;20;7416;6
501000;1612;21;7424;1388;20;7416;6
501050;1612;21;7424;1388;20;7416;6
501100;1616;21;7424;1384;20;7416;5
501150;1612;21;7424;1388;20;7416;5
501200;1608;21;7424;1388;20;7416;6
501250;1612;21;7424;1380;20;7416;6
501300;1616;21;7424;1384;20;7416;5
501350;1616;21;7424;1380;20;7416;6
501400;1612;21;7424;1384;20;7416;5
501450;1612;21;7424;1384;20;7416;5
501500;1616;21;7424;1384;20;7416;6
501550;1612;21;7424;1388;20;7416;6
501600;1612;21;7424;1384;20;7416;6
501650;1612;21;7424;1384;20;7416;6
501700;1612;21;7424;1392;20;7416;6
501750;1612;21;7424;1384;20;7416;6
501800;1612;21;7424;1384;20;7416;6
501850;1608;21;7424;1384;20;7416;6
501900;1616;21;7424;1384;20;7416;6
501950;1616;21;7424;1380;20;7416;6
502000;1612;21;7424;1388;20;7416;6
502050;1612;21;7424;1384;20;7416;6
502100;1616;21;7424;1384;20;7416;6
502150;1612;21;7424;1384;20;7416;6
502200;1616;21;7424;1388;20;7416;6
502250;1612;21;7424;1388;20;7416;6
502300;1612;21;7424;1384;20;7416;5
502350;1612;21;7424;1384;20;7416;6
502400;1612;21;7424;1384;20;7416;6
502450;1612;21;7424;1392;20;7416;6
502500;1612;21;7424;1388;20;7416;5
502550;1612;21;7424;1388;20;7416;6
502600;1616;21;7424;1384;20;7416;6
502650;1612;21;7424;1384;20;7416;5
502700;1612;21;7424;1384;20;7416;6
502750;1612;21;7424;1388;20;7416;5
502800;1616;21;7424;1384;20;7416;6
502850;1604;21;7424;1388;20;7416;5
502900;1612;21;7424;1380;20;7416;6
502950;1612;21;7424;1388;20;7416;5
503000;1612;21;7424;1384;20;7416;5
503050;1608;21;7424;1384;20;7416;5
503100;1612;21;7424;1384;20;7416;6
503150;1616;21;7424;1384;20;7416;5
503200;1612;21;7424;1388;20;7416;6
503250;1616;21;7424;1384;20;7416;5
503300;1612;21;7424;1388;20;7416;5
503350;1616;21;7424;1384;20;7416;6
503400;1612;21;7424;1384;20;7416;5
503450;1612;21;7424;1380;20;7416;5
503500;1608;21;7424;1388;20;7416;6
503550;1612;21;7424;1380;20;7416;6
503600;1616;21;7424;1380;20;7416;6
503650;1612;21;7424;1384;20;7416;6
503700;1612;21;7424;1384;20;7416;6
503750;1608;21;7424;1388;20;7416;5
503800;1608;21;7424;1388;20;7416;6
503851;1612;21;7424;1380;20;7416;5
503901;1616;21;7424;1384;20;7416;5
503951;1612;21;7424;1384;20;7416;5
504001;1612;21;7424;1384;20;7416;5
504051;1612;21;7424;1384;20;7416;6
504101;1612;21;7424;1388;20;7416;6
504151;1616;21;7424;1380;20;7416;6
504201;1616;21;7424;1388;20;7416;6
504251;1612;21;7424;1388;20;7416;6
504301;1612;21;7424;1384;20;7416;6
504351;1612;21;7424;1380;20;7416;6
504401;1616;21;7424;1384;20;7416;6
504451;1612;21;7424;1384;20;7416;6
504501;1612;21;7424;1384;20;7416;6
504551;1612;21;7424;1384;20;7416;6
504601;1612;21;7424;1384;20;7416;5
504651;1616;21;7424;1384;20;7416;5
504701;1612;21;7424;1384;20;7416;6
504751;1608;21;7424;1388;20;7416;5
504801;1608;21;7424;1380;20;7416;6
504851;1612;21;7424;1388;20;7416;5
504901;1608;21;7424;1380;20;7416;6
504951;1616;21;7424;1388;20;7416;6
505001;1616;21;7424;1380;20;7416;5
505051;1608;21;7424;1384;20;7416;6
505101;1616;21;7424;1384;20;7416;5
505151;1612;21;7424;1384;20;7416;5
505201;1612;21;7424;1384;20;7416;6
505251;1612;21;7424;1384;20;7416;5
505302;1620;21;7424;1372;20;7408;6
505352;1632;41;7424;1368;20;7408;6
505402;1632;53;7424;1356;89;7400;6
505452;1640;66;7416;1356;113;7408;6
505502;1652;64;7416;1340;101;7400;6
505552;1652;75;7408;1336;76;7408;6
505602;1664;66;7416;1336;58;7392;6
505652;1664;120;7408;1324;82;7400;5
505702;1672;132;7416;1312;117;7392;6
505752;1680;132;7408;1304;110;7400;6
505802;1696;105;7416;1304;111;7384;6
505852;1696;109;7400;1296;101;7400;6
505902;1700;92;7408;1284;135;7392;6
505952;1712;142;7408;1284;151;7400;6
506002;1712;122;7416;1276;143;7392;6
506052;1720;133;7408;1264;138;7400;6
506102;1728;132;7416;1256;144;7384;6
506152;1728;138;7400;1256;198;7400;6
506202;1740;113;7408;1244;167;7392;6
506252;1756;164;7408;1236;164;7400;6
506302;1748;139;7416;1224;136;7384;6
506352;1764;160;7400;1224;206;7392;6
506402;1776;153;7408;1220;167;7384;6
506452;1776;152;7392;1204;182;7400;6
506502;1784;193;7408;1208;149;7384;6
506552;1792;183;7408;1196;170;7392;6
506602;1792;184;7416;1192;153;7384;6
506652;1788;168;7408;1188;154;7392;5
506702;1792;149;7416;1192;125;7392;6
506752;1788;139;7416;1196;122;7400;6
506802;1792;116;7416;1196;99;7392;6
506852;1792;117;7408;1196;109;7400;6
506902;1792;112;7416;1196;95;7400;6
506952;1792;110;7416;1196;108;7400;7
507002;1792;107;7416;1192;92;7400;6
507052;1792;101;7416;1200;99;7408;6
507102;1792;101;7424;1196;101;7400;5
507152;1792;88;7416;1200;106;7408;6
507202;1788;101;7416;1196;88;7400;6
507252;1788;98;7416;1200;99;7408;6
507302;1788;99;7416;1200;86;7400;6
507352;1792;96;7416;1196;97;7408;6
507402;1792;95;7416;1196;84;7400;6
507452;1792;83;7416;1196;91;7408;6
507502;1788;89;7424;1196;83;7400;6
507552;1792;88;7416;1200;117;7408;6
507602;1792;100;7416;1196;82;7400;6
507652;1788;91;7416;1196;126;7408;6
507702;1796;92;7416;1196;97;7400;6
507752;1792;72;7408;1192;130;7408;6
507802;1796;66;7416;1204;95;7408;6
507852;1788;60;7416;1208;68;7408;5
507902;1772;44;7424;1216;53;7408;5
507952;1772;40;7424;1224;38;7416;6
508002;1760;32;7424;1224;32;7408;6
508052;1748;52;7424;1236;48;7416;6
508102;1752;47;7424;1248;39;7416;6
508152;1740;36;7424;1256;56;7416;5
508203;1732;30;7424;1260;45;7408;6
508253;1732;33;7424;1264;80;7416;6
508303;1720;64;7424;1272;61;7408;6
508353;1712;46;7424;1288;82;7408;6
508403;1712;36;7424;1284;60;7408;6
508453;1704;30;7424;1296;43;7408;6
508503;1688;27;7424;1308;34;7408;6
508553;1692;24;7424;1308;87;7408;5
508603;1680;61;7424;1316;66;7408;6
508653;1672;57;7424;1328;62;7416;6
508703;1676;70;7424;1328;48;7408;6
508753;1664;50;7424;1336;99;7408;6
508803;1652;38;7424;1344;74;7408;6
508853;1648;31;7416;1352;103;7408;6
508903;1644;68;7424;1356;73;7400;6
508953;1628;50;7416;1368;108;7408;6
509003;1632;80;7424;1376;80;7400;5
509053;1620;58;7416;1384;143;7408;6
509103;1612;67;7424;1384;104;7408;6
509153;1612;48;7416;1396;82;7408;6
509203;1604;108;7424;1404;62;7400;6
509253;1596;76;7416;1404;154;7408;6
509303;1592;110;7424;1416;106;7400;6
509353;1580;74;7416;1424;118;7408;6
509403;1572;107;7424;1424;87;7392;6
509453;1576;72;7408;1436;154;7400;7
509503;1564;111;7416;1444;111;7392;6
509553;1548;74;7408;1456;165;7408;6
509603;1556;161;7416;1456;119;7392;6
509654;1544;105;7408;1464;196;7400;6
509704;1528;139;7416;1480;132;7392;6
509754;1524;92;7408;1484;242;7400;6
509804;1524;212;7416;1496;137;7392;6
509854;1508;135;7408;1496;212;7400;6
509904;1500;232;7416;1500;127;7392;6
509954;1500;146;7408;1504;250;7400;6
510004;1492;186;7416;1516;150;7392;6
510054;1496;119;7400;1520;254;7400;6
510104;1480;168;7408;1536;143;7384;6
510154;1476;108;7400;1536;247;7392;6
510204;1464;207;7408;1548;154;7384;6
510254;1460;139;7408;1552;255;7400;6
510304;1456;213;7408;1564;152;7392;6
510354;1456;136;7400;1564;260;7400;6
510404;1444;198;7400;1576;155;7392;6
510454;1436;126;7400;1584;301;7400;6
510504;1424;238;7400;1596;168;7392;6
510554;1424;154;7400;1600;263;7400;6
510604;1412;230;7408;1604;148;7392;6
510654;1412;145;7400;1604;292;7400;6
510704;1400;203;7400;1616;172;7392;6
510754;1396;151;7400;1624;231;7400;6
510804;1384;267;7400;1636;138;7392;6
510854;1384;168;7400;1636;256;7400;6
510904;1376;221;7408;1644;156;7384;6
510954;1376;140;7400;1652;277;7400;6
511004;1364;206;7400;1664;155;7392;6
511054;1348;155;7400;1660;286;7392;6
511104;1344;252;7408;1676;169;7384;6
511154;1344;179;7408;1684;299;7400;6
511204;1332;232;7400;1684;177;7384;6
511254;1332;166;7400;1696;231;7400;6
511304;1324;227;7400;1704;135;7384;6
511354;1312;172;7400;1708;302;7392;6
511404;1304;274;7400;1716;185;7384;6
511454;1304;188;7400;1728;299;7400;6
511504;1288;267;7400;1732;176;7376;6
511554;1292;186;7400;1736;274;7384;6
511604;1284;240;7392;1744;162;7376;6
511654;1284;181;7400;1744;307;7392;6
511704;1284;193;7400;1740;181;7384;6
511754;1284;143;7408;1744;253;7400;6
511804;1288;168;7408;1744;145;7392;6
511854;1288;130;7408;1740;218;7400;6
511904;1284;152;7408;1744;124;7400;6
511954;1284;107;7416;1744;179;7408;6
512004;1284;144;7408;1744;110;7400;5
512054;1284;103;7416;1744;168;7408;6
512104;1280;126;7408;1744;102;7400;5
512154;1292;112;7416;1744;164;7408;6
512204;1284;127;7416;1744;98;7400;6
512254;1284;106;7416;1744;164;7408;6
512304;1284;126;7416;1744;95;7400;6
512354;1280;110;7416;1744;159;7408;6
512404;1284;122;7416;1748;98;7400;6
512454;1284;99;7416;1748;154;7408;6
512504;1284;124;7416;1744;95;7400;6
512555;1288;98;7416;1744;127;7400;6
512605;1280;113;7416;1744;93;7408;6
512655;1284;94;7416;1732;137;7408;6
512705;1284;108;7416;1736;95;7400;6
512755;1296;73;7416;1720;62;7400;5
512805;1304;52;7416;1716;49;7408;5
512855;1316;39;7416;1712;72;7408;5
512905;1308;34;7416;1704;55;7408;6
512955;1324;29;7424;1696;77;7408;6
513005;1324;42;7424;1688;59;7408;6
513055;1328;34;7424;1688;83;7408;5
513105;1344;29;7424;1676;61;7408;6
513155;1352;26;7424;1664;88;7416;6
513205;1352;34;7424;1660;66;7416;6
513255;1364;28;7424;1652;60;7408;6
513305;1364;59;7424;1648;47;7408;6
513355;1368;74;7424;1636;78;7408;6
513405;1384;53;7424;1636;60;7408;6
513455;1392;39;7424;1624;46;7416;6
513505;1396;32;7424;1612;37;7408;5
513555;1408;53;7424;1612;63;7408;6
513605;1416;66;7424;1608;50;7408;6
513655;1412;49;7424;1596;91;7408;6
513705;1424;38;7424;1592;68;7408;6
513755;1432;31;7424;1584;46;7408;5
513805;1432;30;7424;1572;38;7408;6
513855;1444;26;7424;1564;82;7408;5
513905;1440;62;7424;1564;61;7408;6
513955;1448;61;7424;1552;68;7400;6
514006;1464;45;7424;1544;51;7408;6
514056;1476;60;7424;1536;62;7400;5
514106;1476;67;7416;1536;50;7408;5
514156;1488;69;7424;1524;65;7408;6
514206;1484;76;7424;1516;51;7408;5
514256;1492;84;7424;1512;107;7408;6
514306;1500;78;7424;1504;79;7408;6
514356;1508;80;7424;1492;121;7400;6
514406;1512;77;7424;1488;94;7408;6
514456;1524;78;7424;1484;110;7400;5
514506;1524;84;7424;1476;81;7400;6
514556;1536;87;7424;1468;132;7400;5
514606;1540;77;7424;1464;111;7408;6
514656;1548;71;7424;1452;113;7400;6
514706;1552;55;7416;1448;87;7400;5
514756;1564;83;7424;1436;90;7400;6
514806;1572;87;7416;1440;125;7408;6
514856;1576;91;7424;1424;99;7408;6
514906;1584;77;7424;1416;87;7416;6
514956;1592;81;7424;1404;75;7400;6
515006;1596;67;7416;1400;97;7408;5
515056;1600;73;7416;1392;85;7400;6
515106;1612;89;7416;1384;116;7408;6
515156;1612;113;7416;1384;101;7392;6
515206;1624;95;7416;1376;163;7408;6
515256;1620;80;7424;1364;127;7400;6
515306;1632;67;7416;1364;181;7408;6
515356;1632;60;7416;1368;134;7400;6
515406;1636;56;7416;1364;132;7408;5
515456;1632;55;7424;1368;101;7400;6
515506;1636;58;7416;1364;113;7408;6
515556;1632;53;7424;1364;94;7400;6
515606;1636;52;7424;1364;103;7408;5
515656;1632;39;7424;1364;85;7408;6
515706;1632;39;7424;1364;104;7416;5
515756;1636;50;7424;1364;80;7408;6
515806;1632;55;7424;1368;85;7408;5
515856;1632;64;7424;1364;69;7408;5
515906;1632;63;7424;1364;69;7416;6
515956;1632;46;7424;1368;51;7416;6
516006;1628;36;7424;1368;48;7416;6
516056;1636;51;7424;1364;46;7408;6
516106;1632;39;7424;1368;63;7408;6
516156;1636;53;7424;1364;50;7408;6
516206;1620;55;7424;1356;56;7416;6
516256;1624;58;7424;1356;58;7400;6
516306;1612;43;7424;1340;141;7408;6
516356;1612;58;7424;1332;106;7400;6
516406;1604;43;7424;1324;197;7408;6
516456;1592;45;7424;1324;144;7392;6
516506;1592;47;7416;1316;152;7408;6
516556;1588;85;7424;1304;110;7392;6
516606;1576;81;7416;1304;209;7400;6
516656;1572;120;7424;1292;148;7408;6
516706;1564;91;7416;1288;191;7408;6
516756;1552;113;7424;1280;134;7392;6
516806;1552;84;7408;1276;215;7400;6
516856;1540;146;7416;1260;152;7392;6
516907;1532;101;7408;1256;200;7408;7
516957;1536;163;7416;1256;142;7384;6
517007;1520;106;7408;1240;210;7400;6
517057;1512;175;7416;1232;149;7384;6
517107;1516;113;7400;1224;261;7400;6
517157;1504;171;7416;1216;147;7392;6
517207;1492;117;7408;1220;269;7400;6
517257;1496;179;7416;1208;189;7392;6
517307;1484;117;7408;1204;274;7400;6
517357;1472;196;7416;1196;162;7400;6
517407;1476;125;7400;1184;242;7400;6
517457;1460;201;7408;1176;144;7392;6
517507;1456;128;7400;1176;255;7392;6
517557;1456;243;7416;1180;144;7392;5
517607;1452;153;7408;1176;174;7400;6
517657;1456;197;7416;1176;101;7400;6
517707;1448;126;7408;1176;149;7408;6
517757;1456;166;7416;1176;92;7400;6
