Time[ms];pwmL[us];curL[mA];volL[mV];pwmR[us];curR[mA];volR[mV];strini[uint10]
1065525;1612;20;7424;1388;20;7416;5
1065575;1612;20;7424;1384;20;7416;5
1065625;1616;20;7424;1380;20;7416;5
1065675;1616;20;7424;1380;20;7416;5
1065725;1612;20;7424;1388;20;7416;5
1065775;1612;20;7424;1384;20;7416;5
1065825;1612;20;7424;1388;20;7416;5
1065875;1612;20;7424;1384;20;7416;5
1065925;1612;20;7424;1384;20;7416;6
1065975;1616;20;7424;1380;20;7416;6
1066025;1612;20;7424;1388;20;7416;6
1066075;1616;20;7424;1384;20;7416;6
1066125;1612;20;7424;1388;20;7416;5
1066175;1612;20;7424;1384;20;7416;5
1066225;1608;20;7424;1384;20;7416;6
1066275;1612;20;7424;1384;20;7416;5
1066326;1612;20;7424;1384;20;7416;5
1066376;1612;20;7424;1388;20;7416;5
1066426;1616;20;7424;1384;20;7416;5
1066476;1608;20;7424;1384;20;7416;5
1066526;1612;20;7424;1384;20;7416;5
1066576;1612;20;7424;1380;20;7416;5
1066626;1616;20;7424;1388;20;7416;5
1066676;1612;20;7424;1384;20;7416;5
1066726;1612;20;7424;1384;20;7416;5
1066776;1616;20;7424;1384;20;7416;5
1066826;1612;20;7424;1384;20;7416;5
1066876;1616;20;7424;1388;20;7416;5
1066926;1612;20;7424;1388;20;7416;5
1066976;1612;20;7424;1384;20;7416;5
1067026;1612;20;7424;1384;20;7416;5
1067076;1616;20;7424;1384;20;7416;5
1067126;1616;20;7424;1384;20;7416;5
1067176;1608;20;7424;1380;20;7416;5
1067226;1608;20;7424;1384;20;7416;5
1067276;1612;20;7424;1384;20;7416;5
1067326;1612;20;7424;1388;20;7416;5
1067376;1612;20;7424;1384;20;7416;5
1067426;1612;20;7424;1384;20;7416;5
1067476;1612;20;7424;1388;20;7416;5
1067526;1612;20;7424;1388;20;7416;5
1067576;1612;20;7424;1388;20;7416;5
1067626;1612;20;7424;1380;20;7416;5
1067676;1616;20;7424;1384;20;7416;5
1067726;1612;20;7424;1384;20;7416;5
1067776;1616;20;7424;1384;20;7416;5
1067826;1616;20;7424;1384;20;7416;5
1067876;1608;20;7424;1380;20;7416;5
1067926;1612;20;7424;1380;20;7416;5
1067976;1612;20;7424;1384;20;7416;5
1068026;1612;20;7424;1384;20;7416;5
1068076;1612;20;7424;1384;20;7416;5
1068126;1612;20;7424;1384;20;7416;5
1068176;1612;20;7424;1388;20;7416;5
1068226;1616;20;7424;1384;20;7416;5
1068276;1612;20;7424;1380;20;7416;5
1068326;1612;20;7424;1388;20;7416;5
1068376;1612;20;7424;1384;20;7416;5
1068426;1612;20;7424;1384;20;7416;5
1068476;1612;20;7424;1384;20;7416;6
1068526;1616;20;7424;1380;20;7416;6
1068576;1608;20;7424;1388;20;7416;5
1068626;1608;20;7424;1384;20;7416;5
1068676;1612;20;7424;1384;20;7416;5
1068726;1612;20;7424;1388;20;7416;5
1068776;1612;20;7424;1388;20;7416;5
1068826;1616;20;7424;1384;20;7416;5
1068876;1608;20;7424;1388;20;7416;5
1068926;1616;20;7424;1388;20;7416;5
1068976;1612;20;7424;1384;20;7416;5
1069026;1612;20;7424;1384;20;7416;5
1069076;1616;20;7424;1384;20;7416;5
1069126;1608;20;7424;1384;20;7416;5
1069176;1612;20;7424;1384;20;7416;5
1069227;1612;20;7424;1388;20;7416;5
1069277;1612;20;7424;1380;20;7416;5
1069327;1608;20;7424;1384;20;7416;5
1069377;1616;20;7424;1384;20;7416;5
1069427;1616;20;7424;1384;20;7416;5
1069477;1616;20;7424;1388;20;7416;5
1069527;1612;20;7424;1384;20;7416;5
1069577;1612;20;7424;1384;20;7416;5
1069627;1612;20;7424;1384;20;7416;5
1069677;1612;20;7424;1384;20;7416;5
1069727;1612;20;7424;1380;20;7416;5
1069777;1608;20;7424;1388;20;7416;5
1069827;1612;20;7424;1384;20;7416;5
1069877;1608;20;7424;1388;20;7416;5
1069927;1612;20;7424;1384;20;7416;5
1069977;1612;20;7424;1384;20;7416;5
1070027;1616;20;7424;1388;20;7416;5
1070077;1616;20;7424;1388;20;7416;5
1070127;1616;20;7424;1384;20;7416;5
1070177;1612;20;7424;1384;20;7416;5
1070227;1612;20;7424;1384;20;7416;5
1070277;1612;20;7424;1388;20;7416;5
1070327;1608;20;7424;1384;20;7416;5
1070377;1612;20;7424;1384;20;7416;5
1070427;1616;20;7424;1380;20;7416;5
1070477;1612;20;7424;1380;20;7416;5
1070527;1612;20;7424;1388;20;7416;5
1070577;1612;20;7424;1384;20;7416;5
1070627;1608;20;7424;1384;20;7416;5
1070678;1612;20;7424;1384;20;7416;5
1070728;1616;20;7424;1388;20;7416;5
1070778;1616;20;7424;1380;20;7416;5
1070828;1612;20;7424;1384;20;7416;5
1070878;1612;20;7424;1384;20;7416;6
1070928;1616;20;7424;1384;20;7416;5
1070978;1612;20;7424;1384;20;7416;6
1071028;1616;20;7424;1388;20;7416;5
1071078;1616;20;7424;1384;20;7416;6
1071128;1612;20;7424;1384;20;7416;6
1071178;1612;20;7424;1388;20;7416;5
1071228;1612;20;7424;1384;20;7416;5
1071278;1612;20;7424;1380;20;7416;5
1071328;1612;20;7424;1380;20;7416;5
1071378;1612;20;7424;1384;20;7416;5
1071428;1612;20;7424;1388;20;7416;5
1071478;1612;20;7424;1388;20;7416;5
1071528;1612;20;7424;1388;20;7416;5
1071578;1616;20;7424;1380;20;7416;5
1071628;1612;20;7424;1384;20;7416;5
1071678;1612;20;7424;1388;20;7416;5
1071728;1612;20;7424;1380;20;7416;5
1071778;1612;20;7424;1388;20;7416;5
1071828;1612;20;7424;1384;20;7416;6
1071878;1612;20;7424;1388;20;7416;5
1071928;1612;20;7424;1384;20;7416;5
1071978;1616;20;7424;1388;20;7416;5
1072028;1612;20;7424;1384;20;7416;5
1072078;1612;20;7424;1384;20;7416;5
1072128;1612;20;7424;1384;20;7416;5
1072178;1612;20;7424;1388;20;7416;5
1072228;1612;20;7424;1384;20;7416;5
1072278;1612;20;7424;1388;20;7416;5
1072328;1612;20;7424;1388;20;7416;5
1072378;1616;20;7424;1384;20;7416;5
1072428;1608;20;7424;1380;20;7416;5
1072478;1612;20;7424;1384;20;7416;5
1072528;1612;20;7424;1388;20;7416;5
1072578;1612;20;7424;1380;20;7416;5
1072628;1608;20;7424;1384;20;7416;5
1072678;1612;20;7424;1384;20;7416;5
1072728;1612;20;7424;1384;20;7416;5
1072778;1612;20;7424;1380;20;7416;5
1072828;1612;20;7424;1384;20;7416;5
1072878;1612;20;7424;1384;20;7416;5
1072928;1612;20;7424;1384;20;7416;5
1072978;1608;20;7424;1384;20;7416;5
1073028;1612;20;7424;1380;20;7416;5
1073078;1612;20;7424;1384;20;7416;5
1073128;1612;20;7424;1384;20;7416;5
1073178;1612;20;7424;1384;20;7416;5
1073228;1616;20;7424;1384;20;7416;5
1073278;1616;20;7424;1380;20;7416;5
1073328;1616;20;7424;1388;20;7416;6
1073378;1612;20;7424;1384;20;7416;6
1073428;1612;20;7424;1384;20;7416;6
1073478;1612;20;7424;1384;20;7416;6
1073528;1612;20;7424;1384;20;7416;6
1073579;1608;20;7424;1384;20;7416;6
1073629;1608;20;7424;1384;20;7416;6
1073679;1612;20;7424;1384;20;7416;6
1073729;1612;20;7424;1388;20;7416;5
1073779;1616;20;7424;1388;20;7416;5
1073829;1616;20;7424;1380;20;7416;5
1073879;1616;20;7424;1384;20;7416;5
1073929;1612;20;7424;1384;20;7416;5
1073979;1616;20;7424;1388;20;7416;5
1074029;1612;20;7424;1384;20;7416;5
1074079;1612;20;7424;1384;20;7416;5
1074129;1608;20;7424;1384;20;7416;5
1074179;1612;20;7424;1384;20;7416;5
1074229;1612;20;7424;1380;20;7416;5
1074279;1616;20;7424;1380;20;7416;5
1074329;1612;20;7424;1388;20;7416;5
1074379;1612;20;7424;1388;20;7416;5
1074429;1616;20;7424;1384;20;7416;5
1074479;1612;20;7424;1388;20;7416;5
1074529;1608;20;7424;1380;20;7416;5
1074579;1608;20;7424;1380;20;7416;5
1074629;1612;20;7424;1384;20;7416;5
1074679;1612;20;7424;1384;20;7416;5
1074729;1612;20;7424;1384;20;7416;5
1074779;1612;20;7424;1384;20;7416;5
1074829;1612;20;7424;1384;20;7416;5
1074879;1612;20;7424;1380;20;7416;5
1074929;1612;20;7424;1388;20;7416;5
1074979;1612;20;7424;1384;20;7416;5
1075030;1612;20;7424;1388;20;7416;5
1075080;1612;20;7424;1388;20;7416;5
1075130;1612;20;7424;1388;20;7416;5
1075180;1616;20;7424;1384;20;7416;5
1075230;1608;20;7424;1388;20;7416;5
1075280;1608;20;7424;1384;20;7416;5
1075330;1608;20;7424;1388;20;7416;5
1075380;1612;20;7424;1384;20;7416;5
1075430;1612;20;7424;1384;20;7416;5
1075480;1612;20;7424;1388;20;7416;5
1075530;1616;20;7424;1380;20;7416;5
1075580;1616;20;7424;1388;20;7416;5
1075630;1612;20;7424;1384;20;7416;5
1075680;1608;20;7424;1380;20;7416;5
1075730;1612;20;7424;1384;20;7416;5
1075780;1612;20;7424;1384;20;7416;6
1075830;1612;20;7424;1388;20;7416;6
1075880;1612;20;7424;1384;20;7416;5
1075930;1612;20;7424;1384;20;7416;5
1075980;1608;20;7424;1380;20;7416;5
1076030;1612;20;7424;1384;20;7416;5
1076080;1612;20;7424;1388;20;7416;6
1076130;1612;20;7424;1388;20;7416;6
1076180;1608;20;7424;1380;20;7416;5
1076230;1616;20;7424;1388;20;7416;5
1076280;1608;20;7424;1384;20;7416;5
1076330;1612;20;7424;1388;20;7416;5
1076380;1608;20;7424;1380;20;7416;5
1076430;1608;20;7424;1384;20;7416;5
1076480;1608;20;7424;1384;20;7416;5
1076530;1616;20;7424;1384;20;7416;5
1076580;1612;20;7424;1388;20;7416;5
1076630;1612;20;7424;1388;20;7416;5
1076680;1616;20;7424;1388;20;7416;5
1076730;1612;20;7424;1384;20;7416;5
1076780;1612;20;7424;1384;20;7416;5
1076830;1612;20;7424;1388;20;7416;5
1076880;1612;20;7424;1380;20;7416;5
1076930;1608;20;7424;1388;20;7416;6
1076980;1612;20;7424;1384;20;7416;5
1077030;1612;20;7424;1384;20;7416;5
1077080;1608;20;7424;1384;20;7416;5
1077130;1612;20;7424;1388;20;7416;5
1077180;1608;20;7424;1384;20;7416;5
1077230;1612;20;7424;1388;20;7416;5
1077280;1612;20;7424;1388;20;7416;5
1077330;1612;20;7424;1384;20;7416;5
1077380;1608;20;7424;1388;20;7416;5
1077430;1612;20;7424;1384;20;7416;5
1077480;1612;20;7424;1384;20;7416;5
1077530;1612;20;7424;1380;20;7416;5
1077580;1612;20;7424;1388;20;7416;5
1077630;1612;20;7424;1388;20;7416;5
1077680;1612;20;7424;1388;20;7416;5
1077730;1620;20;7424;1384;20;7416;5
1077780;1608;20;7424;1388;20;7416;5
1077830;1612;20;7424;1380;20;7416;5
1077880;1612;20;7424;1388;20;7416;5
1077931;1612;20;7424;1384;20;7416;5
1077981;1612;20;7424;1388;20;7416;5
1078031;1612;20;7424;1388;20;7416;6
1078081;1616;20;7424;1384;20;7416;5
1078131;1612;20;7424;1384;20;7416;5
1078181;1612;20;7424;1388;20;7416;5
1078231;1608;20;7424;1388;20;7416;5
1078281;1612;20;7424;1384;20;7416;6
1078331;1612;20;7424;1384;20;7416;6
1078381;1612;20;7424;1384;20;7416;6
1078431;1612;20;7424;1384;20;7416;6
1078481;1608;20;7424;1388;20;7416;6
1078531;1612;20;7424;1380;20;7416;6
1078581;1612;20;7424;1384;20;7416;5
1078631;1612;20;7424;1384;20;7416;5
1078681;1612;20;7424;1384;20;7416;5
1078731;1612;20;7424;1388;20;7416;5
1078781;1612;20;7424;1384;20;7416;5
1078831;1616;20;7424;1384;20;7416;5
1078881;1612;20;7424;1384;20;7416;5
1078931;1612;20;7424;1384;20;7416;5
1078981;1612;20;7424;1384;20;7416;5
1079031;1608;20;7424;1380;20;7416;5
1079081;1616;20;7424;1388;20;7416;5
1079131;1612;20;7424;1384;20;7416;5
1079181;1616;20;7424;1388;20;7416;5
1079231;1612;20;7424;1384;20;7416;5
1079281;1616;20;7424;1384;20;7416;5
1079331;1612;20;7424;1384;20;7416;5
1079382;1612;20;7424;1380;20;7416;5
1079432;1612;20;7424;1384;20;7416;5
1079482;1612;20;7424;1388;20;7416;5
1079532;1612;20;7424;1384;20;7416;5
1079582;1612;20;7424;1388;20;7416;5
1079632;1616;20;7424;1388;20;7416;5
1079682;1612;20;7424;1388;20;7416;5
1079732;1612;20;7424;1388;20;7416;6
1079782;1612;20;7424;1388;20;7416;5
1079832;1612;20;7424;1392;20;7416;5
1079882;1612;20;7424;1384;20;7416;5
1079932;1608;20;7424;1380;20;7416;5
1079982;1616;20;7424;1388;20;7416;5
1080032;1612;20;7424;1384;20;7416;5
1080082;1616;20;7424;1388;20;7416;5
1080132;1612;20;7424;1388;20;7416;5
1080182;1616;20;7424;1380;20;7416;5
1080232;1616;20;7424;1384;20;7416;5
1080282;1612;20;7424;1384;20;7416;5
1080332;1612;20;7424;1384;20;7416;5
1080382;1608;20;7424;1384;20;7416;5
1080432;1612;20;7424;1388;20;7416;5
1080482;1612;20;7424;1384;20;7416;5
1080532;1612;20;7424;1384;20;7416;5
1080582;1612;20;7424;1388;20;7416;5
1080632;1616;20;7424;1380;20;7416;5
1080682;1616;20;7424;1384;20;7416;5
1080732;1608;20;7424;1384;20;7416;5
1080782;1608;20;7424;1384;20;7416;6
1080832;1612;20;7424;1384;20;7416;6
1080882;1612;20;7424;1396;20;7416;6
1080932;1608;20;7424;1388;20;7416;6
1080982;1612;20;7424;1384;20;7416;6
1081032;1616;20;7424;1388;20;7416;6
1081082;1612;20;7424;1384;20;7416;5
1081132;1616;20;7424;1388;20;7416;5
1081182;1612;20;7424;1388;20;7416;5
1081232;1608;20;7424;1384;20;7416;5
1081282;1608;20;7424;1388;20;7416;5
1081332;1612;20;7424;1384;20;7416;5
1081382;1612;20;7424;1388;20;7416;5
1081432;1612;20;7424;1384;20;7416;5
1081482;1608;20;7424;1388;20;7416;5
1081532;1612;20;7424;1384;20;7416;5
1081582;1612;20;7424;1384;20;7416;5
1081632;1616;20;7424;1388;20;7416;5
1081682;1612;20;7424;1384;20;7416;5
1081732;1612;20;7424;1388;20;7416;5
1081782;1612;20;7424;1384;20;7416;5
1081832;1612;20;7424;1388;20;7416;5
1081882;1616;20;7424;1388;20;7416;5
1081932;1616;20;7424;1384;20;7416;5
1081982;1604;20;7424;1388;20;7416;5
1082032;1616;20;7424;1384;20;7416;5
1082082;1612;20;7424;1388;20;7416;5
1082132;1612;20;7424;1384;20;7416;5
1082182;1616;20;7424;1388;20;7416;5
1082232;1612;20;7424;1388;20;7416;5
1082283;1612;20;7424;1388;20;7416;5
1082333;1616;20;7424;1388;20;7416;5
1082383;1616;20;7424;1388;20;7416;5
1082433;1612;20;7424;1388;20;7416;5
1082483;1608;20;7424;1392;20;7416;5
1082533;1612;20;7424;1384;20;7416;5
1082583;1608;20;7424;1380;20;7416;5
1082633;1608;20;7424;1384;20;7416;5
1082683;1612;20;7424;1384;20;7416;5
1082733;1612;20;7424;1384;20;7416;5
1082783;1612;20;7424;1388;20;7416;5
1082833;1612;20;7424;1384;20;7416;5
1082883;1612;20;7424;1380;20;7416;5
1082933;1612;20;7424;1388;20;7416;5
1082983;1612;20;7424;1384;20;7416;5
1083033;1612;20;7424;1388;20;7416;6
1083083;1616;20;7424;1384;20;7416;5
1083133;1612;20;7424;1384;20;7416;6
1083183;1608;20;7424;1384;20;7416;5
1083233;1608;20;7424;1376;20;7416;5
1083283;1612;20;7424;1384;20;7416;5
1083333;1608;20;7424;1384;20;7416;6
1083383;1612;20;7424;1384;20;7416;5
1083433;1612;20;7424;1380;20;7416;6
1083483;1616;20;7424;1384;20;7416;6
1083533;1612;20;7424;1384;20;7416;6
1083583;1616;20;7424;1388;20;7416;5
1083633;1616;20;7424;1388;20;7416;5
1083683;1612;20;7424;1380;20;7416;5
1083734;1612;20;7424;1384;20;7416;5
1083784;1612;20;7424;1384;20;7416;5
1083834;1612;20;7424;1384;20;7416;5
1083884;1616;20;7424;1388;20;7416;5
1083934;1612;20;7424;1384;20;7416;5
1083984;1612;20;7424;1388;20;7416;5
1084034;1612;20;7424;1384;20;7416;5
1084084;1612;20;7424;1388;20;7416;5
1084134;1608;20;7424;1380;20;7416;5
1084184;1608;20;7424;1388;20;7416;5
1084234;1612;20;7424;1384;20;7416;5
1084284;1608;20;7424;1384;20;7416;5
1084334;1612;20;7424;1384;20;7416;5
1084384;1612;20;7424;1384;20;7416;5
1084434;1616;20;7424;1384;20;7416;5
1084484;1616;20;7424;1384;20;7416;5
1084534;1616;20;7424;1380;20;7416;5
1084584;1612;20;7424;1380;20;7416;5
1084634;1612;20;7424;1384;20;7416;5
1084684;1612;20;7424;1388;20;7416;5
1084734;1612;20;7424;1384;20;7416;5
1084784;1616;20;7424;1384;20;7416;5
1084834;1612;20;7424;1388;20;7416;5
1084884;1608;20;7424;1384;20;7416;5
1084934;1612;20;7424;1388;20;7416;5
1084984;1612;20;7424;1388;20;7416;5
1085034;1608;20;7424;1388;20;7416;5
1085084;1612;20;7424;1384;20;7416;5
1085134;1616;20;7424;1384;20;7416;5
1085184;1612;20;7424;1384;20;7416;5
1085234;1612;20;7424;1384;20;7416;5
1085284;1604;20;7424;1388;20;7416;6
1085334;1612;20;7424;1384;20;7416;5
1085384;1612;20;7424;1384;20;7416;5
1085434;1616;20;7424;1388;20;7416;5
1085484;1612;20;7424;1388;20;7416;5
1085534;1612;20;7424;1384;20;7416;5
1085584;1612;20;7424;1384;20;7416;5
1085634;1612;20;7424;1388;20;7416;5
1085684;1612;20;7424;1384;20;7416;6
1085734;1612;20;7424;1388;20;7416;5
1085784;1612;20;7424;1384;20;7416;6
1085834;1612;20;7424;1384;20;7416;5
1085884;1608;20;7424;1388;20;7416;6
1085934;1612;20;7424;1384;20;7416;5
1085984;1612;20;7424;1384;20;7416;6
1086034;1612;20;7424;1384;20;7416;5
1086084;1612;20;7424;1384;20;7416;6
1086134;1612;20;7424;1380;20;7416;5
1086184;1612;20;7424;1384;20;7416;5
1086234;1612;20;7424;1388;20;7416;5
1086284;1608;20;7424;1388;20;7416;5
1086334;1612;20;7424;1384;20;7416;5
1086384;1608;20;7424;1388;20;7416;5
1086434;1612;20;7424;1388;20;7416;5
1086484;1612;20;7424;1384;20;7416;5
1086534;1612;20;7424;1384;20;7416;5
1086584;1612;20;7424;1384;20;7416;5
1086635;1612;20;7424;1388;20;7416;5
1086685;1616;20;7424;1384;20;7416;5
1086735;1616;20;7424;1388;20;7416;5
1086785;1612;20;7424;1384;20;7416;5
1086835;1612;20;7424;1388;20;7416;5
1086885;1612;20;7424;1384;20;7416;5
1086935;1612;20;7424;1384;20;7416;5
1086985;1608;20;7424;1384;20;7416;5
1087035;1612;20;7424;1384;20;7416;5
1087085;1612;20;7424;1388;20;7416;5
1087135;1608;20;7424;1388;20;7416;5
1087185;1612;20;7424;1388;20;7416;5
1087235;1612;20;7424;1388;20;7416;5
1087285;1612;20;7424;1384;20;7416;5
1087335;1608;20;7424;1388;20;7416;5
1087385;1616;20;7424;1388;20;7416;5
1087435;1612;20;7432;1388;20;7416;5
1087485;1612;20;7432;1388;20;7416;5
1087535;1612;20;7432;1380;20;7416;5
1087585;1612;20;7432;1384;20;7416;5
1087635;1612;20;7424;1384;20;7416;5
1087685;1612;20;7424;1384;20;7416;5
1087735;1608;20;7424;1388;20;7416;5
1087785;1612;20;7424;1384;20;7416;5
1087835;1608;20;7424;1388;20;7416;5
1087885;1612;20;7424;1384;20;7416;5
1087935;1612;20;7424;1384;20;7416;5
1087985;1608;20;7424;1388;20;7416;5
1088035;1608;20;7424;1384;20;7416;5
1088086;1612;20;7424;1388;20;7416;5
1088136;1612;20;7424;1388;20;7416;5
1088186;1612;20;7424;1384;20;7416;5
1088236;1612;20;7424;1388;20;7416;5
1088286;1612;20;7424;1384;20;7416;6
1088336;1612;20;7424;1384;20;7416;6
1088386;1612;20;7424;1388;20;7416;6
1088436;1616;20;7424;1388;20;7416;6
1088486;1612;20;7424;1384;20;7416;5
1088536;1612;20;7424;1384;20;7416;5
1088586;1612;20;7424;1384;20;7416;5
1088636;1616;20;7424;1388;20;7416;5
1088686;1616;20;7424;1384;20;7416;5
1088736;1612;20;7424;1388;20;7416;5
1088786;1612;20;7424;1384;20;7416;5
1088836;1612;20;7424;1388;20;7416;5
1088886;1612;20;7424;1388;20;7416;5
1088936;1612;20;7424;1388;20;7416;5
1088986;1616;20;7424;1384;20;7416;5
1089036;1612;20;7424;1384;20;7416;5
1089086;1612;20;7424;1384;20;7416;5
1089136;1612;20;7424;1384;20;7416;5
1089186;1612;20;7424;1384;20;7416;5
1089236;1616;20;7424;1384;20;7416;5
1089286;1608;20;7424;1384;20;7416;5
1089336;1612;20;7424;1384;20;7416;5
1089386;1612;20;7424;1380;20;7416;5
1089436;1612;20;7424;1384;20;7416;5
1089486;1612;20;7424;1388;20;7416;5
1089536;1616;20;7424;1384;20;7416;5
1089586;1612;20;7424;1384;20;7416;5
1089636;1616;20;7424;1388;20;7416;5
1089686;1616;20;7424;1388;20;7416;5
1089736;1612;20;7424;1384;20;7416;5
1089786;1612;20;7424;1384;20;7416;5
1089836;1612;20;7424;1384;20;7416;5
1089886;1612;20;7424;1388;20;7416;5
1089936;1608;20;7424;1380;20;7416;5
1089986;1608;20;7424;1384;20;7416;5
1090036;1612;20;7424;1388;20;7416;5
1090086;1612;20;7424;1388;20;7416;5
1090136;1612;20;7424;1384;20;7416;5
1090186;1612;20;7424;1384;20;7416;5
1090236;1608;20;7424;1388;20;7416;5
1090286;1608;20;7424;1388;20;7416;5
1090336;1616;20;7424;1384;20;7416;5
1090386;1612;20;7424;1388;20;7416;5
1090436;1612;20;7424;1388;20;7416;5
1090486;1612;20;7424;1384;20;7416;5
1090536;1608;20;7424;1388;20;7416;5
1090586;1612;20;7424;1384;20;7416;5
1090636;1616;20;7424;1380;20;7416;5
1090686;1616;20;7424;1388;20;7416;5
1090736;1612;20;7424;1388;20;7416;6
1090786;1612;20;7424;1388;20;7416;5
1090836;1612;20;7424;1384;20;7416;5
1090886;1612;20;7424;1384;20;7416;6
1090936;1608;20;7424;1388;20;7416;5
1090987;1612;20;7424;1388;20;7416;5
1091037;1612;20;7424;1384;20;7416;5
1091087;1612;20;7424;1384;20;7416;5
1091137;1612;20;7424;1388;20;7416;5
1091187;1616;20;7424;1380;20;7416;5
1091237;1608;20;7424;1380;20;7416;5
1091287;1612;20;7424;1384;20;7416;6
1091337;1612;20;7424;1384;20;7416;6
1091387;1612;20;7424;1384;20;7416;5
1091437;1612;20;7424;1384;20;7416;6
1091487;1616;20;7424;1384;20;7416;5
1091537;1616;20;7424;1380;20;7416;5
1091587;1612;20;7424;1388;20;7416;5
1091637;1612;20;7424;1388;20;7416;5
1091687;1612;20;7424;1384;20;7416;5
1091737;1612;20;7424;1384;20;7416;5
1091787;1612;20;7424;1384;20;7416;5
1091837;1616;20;7424;1384;20;7416;5
1091887;1612;20;7424;1380;20;7416;5
1091937;1612;20;7424;1380;20;7416;5
1091987;1612;20;7424;1384;20;7416;5
1092037;1612;20;7424;1384;20;7416;5
1092087;1612;20;7424;1392;20;7416;5
1092137;1616;20;7424;1384;20;7416;5
1092187;1616;20;7424;1388;20;7416;5
1092237;1612;20;7424;1380;20;7416;8
1092287;1612;20;7424;1388;20;7416;6
1092337;1612;20;7424;1388;20;7416;6
1092387;1612;20;7424;1388;20;7416;6
1092438;1612;20;7424;1384;20;7416;6
1092488;1612;20;7424;1384;20;7416;6
1092538;1612;20;7424;1384;20;7416;5
1092588;1612;20;7424;1380;20;7416;5
1092638;1608;20;7424;1388;20;7416;5
1092688;1612;20;7424;1384;20;7416;5
1092738;1612;20;7424;1392;20;7416;5
1092788;1612;20;7424;1384;20;7416;6
1092838;1608;20;7424;1384;20;7416;6
1092888;1616;20;7424;1384;20;7416;5
1092938;1612;20;7424;1384;20;7416;6
1092988;1612;20;7424;1384;20;7416;6
1093038;1612;20;7424;1384;20;7416;5
1093088;1608;20;7424;1384;20;7416;5
1093138;1608;20;7424;1384;20;7416;6
1093188;1612;20;7424;1384;20;7416;6
1093238;1612;20;7424;1384;20;7416;6
1093288;1612;20;7424;1388;20;7416;6
1093338;1612;20;7424;1384;20;7416;6
1093388;1616;20;7424;1384;20;7416;6
1093438;1616;20;7424;1388;20;7416;6
1093488;1608;20;7424;1384;20;7416;6
1093538;1612;20;7424;1384;20;7416;6
1093588;1612;20;7424;1380;20;7416;6
1093638;1608;20;7424;1384;20;7416;6
1093688;1612;20;7424;1388;20;7416;6
1093738;1612;20;7424;1384;20;7416;6
1093788;1616;20;7424;1384;20;7416;6
1093838;1612;20;7424;1380;20;7416;6
1093888;1616;20;7424;1388;20;7416;6
1093938;1612;20;7424;1384;20;7416;5
1093988;1612;20;7424;1392;20;7416;6
1094038;1612;20;7424;1384;20;7416;6
1094088;1612;20;7424;1380;20;7416;6
1094138;1616;20;7424;1384;20;7416;6
1094188;1612;20;7424;1384;20;7416;6
1094238;1612;20;7424;1384;20;7416;6
1094288;1612;20;7424;1380;20;7416;5
1094338;1612;20;7424;1388;20;7416;5
1094388;1612;20;7424;1384;20;7416;6
1094438;1608;20;7424;1388;20;7416;6
1094488;1616;20;7424;1384;20;7416;6
1094538;1612;20;7424;1388;20;7416;6
1094588;1612;20;7424;1380;20;7416;6
1094638;1608;20;7424;1384;20;7416;5
1094688;1616;20;7424;1384;20;7416;5
1094738;1612;20;7424;1384;20;7416;65
1094788;1612;20;7432;1388;20;7416;28
1094838;1612;20;7432;1380;20;7416;21
1094888;1612;20;7432;1380;20;7416;17
1094938;1612;20;7424;1384;20;7416;16
1094988;1612;20;7424;1384;20;7416;16
1095038;1612;20;7424;1388;20;7416;16
1095088;1616;20;7424;1380;20;7416;16
1095138;1608;20;7424;1384;20;7416;15
1095188;1612;20;7424;1384;20;7416;15
1095238;1612;20;7424;1384;20;7416;15
1095288;1612;20;7424;1388;20;7416;15
1095339;1616;20;7424;1380;27;7416;15
1095389;1612;20;7424;1388;46;7416;15
1095439;1612;30;7424;1384;35;7416;15
1095489;1612;26;7424;1384;41;7416;15
1095539;1616;30;7424;1388;38;7416;15
1095589;1612;26;7424;1388;32;7416;15
1095639;1616;24;7424;1384;26;7416;15
1095689;1616;23;7424;1384;24;7416;15
1095739;1612;36;7424;1384;22;7416;15
1095789;1612;30;7424;1388;22;7416;15
1095839;1612;36;7424;1388;21;7416;14
1095889;1616;30;7424;1388;21;7416;15
1095939;1616;45;7424;1384;20;7416;15
1095989;1616;35;7424;1388;20;7416;15
1096039;1612;29;7424;1388;20;7416;15
1096089;1612;26;7424;1388;20;7416;15
1096139;1612;23;7424;1384;20;7416;14
1096189;1612;22;7424;1388;20;7416;15
1096239;1612;22;7424;1384;20;7416;15
1096289;1612;21;7424;1380;20;7416;15
1096339;1612;21;7424;1384;20;7416;15
1096389;1612;21;7424;1380;20;7416;15
1096439;1616;21;7424;1388;20;7416;15
1096489;1612;20;7424;1384;20;7416;14
1096539;1608;20;7424;1384;20;7416;15
1096589;1608;20;7424;1388;20;7416;15
1096639;1608;20;7424;1384;20;7416;15
1096689;1612;20;7424;1388;20;7416;15
1096739;1612;20;7424;1388;20;7416;15
1096790;1612;20;7424;1388;20;7416;15
1096840;1612;20;7424;1388;20;7416;15
1096890;1616;20;7424;1388;20;7416;15
1096940;1616;20;7424;1388;20;7416;14
1096990;1612;20;7424;1388;20;7416;15
1097040;1616;20;7424;1384;20;7416;15
1097090;1612;20;7424;1388;20;7416;15
1097140;1612;20;7424;1388;20;7416;15
1097190;1608;20;7424;1388;20;7416;15
